,datetime,Beijing,Tianjin,HEBEI_SOUTH,Shanxi,Shandong,HEBEI_NORTH,NM_EAST,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Henan,Hubei,Hunan,Chongqing,Sichuan,Guangdong,Guangxi,Hainan,Guizhou,Yunnan,Shaanxi,Gansu,Qinghai,Ningxia,Xinjiang,NM_WEST,Tibet,Hongkong,Macao,Taiwan
0,2025-01-01 00:00:00+00:00,0.047978676,0.043180809,0.047978676,0.043180809,0.043180809,0.047978676,0.055175478,0.055175478,0.055175478,0.053976011,0.052776544,0.047978676,0.088,0.038382941,0.067170147,0.05037761,0.05037761,0.043180809,0.043180809,0.05037761,0.059973345,0.043180809,0.064771213,0.043180809,0.044380275,0.067170147,0.047978676,0.047978676,0.047978676,0.047978676,0.047978676,0.055175478,0.047978676,0,0,0
1,2025-01-01 01:00:00+00:00,0.036428254,0.032785429,0.036428254,0.032785429,0.032785429,0.036428254,0.041892492,0.041892492,0.041892492,0.040981786,0.04007108,0.036428254,0.081,0.029142603,0.050999556,0.038249667,0.038249667,0.032785429,0.032785429,0.038249667,0.045535318,0.032785429,0.049178143,0.032785429,0.033696135,0.050999556,0.036428254,0.036428254,0.036428254,0.036428254,0.036428254,0.041892492,0.036428254,0,0,0
2,2025-01-01 02:00:00+00:00,0.021323856,0.01919147,0.021323856,0.01919147,0.01919147,0.021323856,0.024522434,0.024522434,0.024522434,0.023989338,0.023456242,0.021323856,0.082,0.017059085,0.029853398,0.022390049,0.022390049,0.01919147,0.01919147,0.022390049,0.02665482,0.01919147,0.028787206,0.01919147,0.019724567,0.029853398,0.021323856,0.021323856,0.021323856,0.021323856,0.021323856,0.024522434,0.021323856,0,0,0
3,2025-01-01 03:00:00+00:00,0.009773434,0.008796091,0.009773434,0.008796091,0.008796091,0.009773434,0.011239449,0.011239449,0.011239449,0.010995113,0.010750777,0.009773434,0.088,0.007818747,0.013682808,0.010262106,0.010262106,0.008796091,0.008796091,0.010262106,0.012216793,0.008796091,0.013194136,0.008796091,0.009040426,0.013682808,0.009773434,0.009773434,0.009773434,0.009773434,0.009773434,0.011239449,0.009773434,0,0,0
4,2025-01-01 04:00:00+00:00,0.00444247,0.003998223,0.00444247,0.003998223,0.003998223,0.00444247,0.005108841,0.005108841,0.005108841,0.004997779,0.004886717,0.00444247,0.098,0.003553976,0.006219458,0.004664594,0.004664594,0.003998223,0.003998223,0.004664594,0.005553088,0.003998223,0.005997335,0.003998223,0.004109285,0.006219458,0.00444247,0.00444247,0.00444247,0.00444247,0.00444247,0.005108841,0.00444247,0,0,0
5,2025-01-01 05:00:00+00:00,0.003553976,0.003198578,0.003553976,0.003198578,0.003198578,0.003553976,0.004087072,0.004087072,0.004087072,0.003998223,0.003909374,0.003553976,0.092,0.002843181,0.004975566,0.003731675,0.003731675,0.003198578,0.003198578,0.003731675,0.00444247,0.003198578,0.004797868,0.003198578,0.003287428,0.004975566,0.003553976,0.003553976,0.003553976,0.003553976,0.003553976,0.004087072,0.003553976,0,0,0
6,2025-01-01 06:00:00+00:00,0.005330964,0.004797868,0.005330964,0.004797868,0.004797868,0.005330964,0.006130609,0.006130609,0.006130609,0.005997335,0.00586406,0.005330964,0.072,0.004264771,0.00746335,0.005597512,0.005597512,0.004797868,0.004797868,0.005597512,0.006663705,0.004797868,0.007196801,0.004797868,0.004931142,0.00746335,0.005330964,0.005330964,0.005330964,0.005330964,0.005330964,0.006130609,0.005330964,0,0,0
7,2025-01-01 07:00:00+00:00,0.009773434,0.008796091,0.009773434,0.008796091,0.008796091,0.009773434,0.011239449,0.011239449,0.011239449,0.010995113,0.010750777,0.009773434,0.05,0.007818747,0.013682808,0.010262106,0.010262106,0.008796091,0.008796091,0.010262106,0.012216793,0.008796091,0.013194136,0.008796091,0.009040426,0.013682808,0.009773434,0.009773434,0.009773434,0.009773434,0.009773434,0.011239449,0.009773434,0,0,0
8,2025-01-01 08:00:00+00:00,0.11550422,0.103953798,0.11550422,0.103953798,0.103953798,0.11550422,0.132829853,0.132829853,0.132829853,0.129942248,0.127054642,0.11550422,0.618,0.092403376,0.161705908,0.121279431,0.121279431,0.103953798,0.103953798,0.121279431,0.144380275,0.103953798,0.155930697,0.103953798,0.106841404,0.161705908,0.11550422,0.11550422,0.11550422,0.11550422,0.11550422,0.132829853,0.11550422,0,0,0
9,2025-01-01 09:00:00+00:00,0.113727232,0.102354509,0.113727232,0.102354509,0.102354509,0.113727232,0.130786317,0.130786317,0.130786317,0.127943136,0.125099956,0.113727232,0.605,0.090981786,0.159218125,0.119413594,0.119413594,0.102354509,0.102354509,0.119413594,0.14215904,0.102354509,0.153531764,0.102354509,0.10519769,0.159218125,0.113727232,0.113727232,0.113727232,0.113727232,0.113727232,0.130786317,0.113727232,0,0,0
10,2025-01-01 10:00:00+00:00,0.176810307,0.159129276,0.176810307,0.159129276,0.159129276,0.176810307,0.203331853,0.203331853,0.203331853,0.198911595,0.194491337,0.176810307,0.594,0.141448245,0.247534429,0.185650822,0.185650822,0.159129276,0.159129276,0.185650822,0.221012883,0.159129276,0.238693914,0.159129276,0.163549534,0.247534429,0.176810307,0.176810307,0.176810307,0.176810307,0.176810307,0.203331853,0.176810307,0,0,0
11,2025-01-01 11:00:00+00:00,0.230119947,0.207107952,0.230119947,0.207107952,0.207107952,0.230119947,0.264637939,0.264637939,0.264637939,0.25888494,0.253131941,0.230119947,0.573,0.184095957,0.322167925,0.241625944,0.241625944,0.207107952,0.207107952,0.241625944,0.287649933,0.207107952,0.310661928,0.207107952,0.212860951,0.322167925,0.230119947,0.230119947,0.230119947,0.230119947,0.230119947,0.264637939,0.230119947,0,0,0
12,2025-01-01 12:00:00+00:00,0.251443803,0.226299422,0.251443803,0.226299422,0.226299422,0.251443803,0.289160373,0.289160373,0.289160373,0.282874278,0.276588183,0.251443803,0.557,0.201155042,0.352021324,0.264015993,0.264015993,0.226299422,0.226299422,0.264015993,0.314304753,0.226299422,0.339449134,0.226299422,0.232585518,0.352021324,0.251443803,0.251443803,0.251443803,0.251443803,0.251443803,0.289160373,0.251443803,0,0,0
13,2025-01-01 13:00:00+00:00,0.239893381,0.215904043,0.239893381,0.215904043,0.215904043,0.239893381,0.275877388,0.275877388,0.275877388,0.269880053,0.263882719,0.239893381,0.563,0.191914705,0.335850733,0.25188805,0.25188805,0.215904043,0.215904043,0.25188805,0.299866726,0.215904043,0.323856064,0.215904043,0.221901377,0.335850733,0.239893381,0.239893381,0.239893381,0.239893381,0.239893381,0.275877388,0.239893381,0,0,0
14,2025-01-01 14:00:00+00:00,0.200799645,0.18071968,0.200799645,0.18071968,0.18071968,0.200799645,0.230919591,0.230919591,0.230919591,0.2258996,0.220879609,0.200799645,0.583,0.160639716,0.281119502,0.210839627,0.210839627,0.18071968,0.18071968,0.210839627,0.250999556,0.18071968,0.27107952,0.18071968,0.185739671,0.281119502,0.200799645,0.200799645,0.200799645,0.200799645,0.200799645,0.230919591,0.200799645,0,0,0
15,2025-01-01 15:00:00+00:00,0.144824522,0.13034207,0.144824522,0.13034207,0.13034207,0.144824522,0.166548201,0.166548201,0.166548201,0.162927588,0.159306975,0.144824522,0.603,0.115859618,0.202754331,0.152065749,0.152065749,0.13034207,0.13034207,0.152065749,0.181030653,0.13034207,0.195513105,0.13034207,0.133962683,0.202754331,0.144824522,0.144824522,0.144824522,0.144824522,0.144824522,0.166548201,0.144824522,0,0,0
16,2025-01-01 16:00:00+00:00,0.108396268,0.097556641,0.108396268,0.097556641,0.097556641,0.108396268,0.124655709,0.124655709,0.124655709,0.121945802,0.119235895,0.108396268,0.603,0.086717015,0.151754776,0.113816082,0.113816082,0.097556641,0.097556641,0.113816082,0.135495335,0.097556641,0.146334962,0.097556641,0.100266548,0.151754776,0.108396268,0.108396268,0.108396268,0.108396268,0.108396268,0.124655709,0.108396268,0,0,0
17,2025-01-01 17:00:00+00:00,0.096845846,0.087161262,0.096845846,0.087161262,0.087161262,0.096845846,0.111372723,0.111372723,0.111372723,0.108951577,0.106530431,0.096845846,0.598,0.077476677,0.135584185,0.101688139,0.101688139,0.087161262,0.087161262,0.101688139,0.121057308,0.087161262,0.130741892,0.087161262,0.089582408,0.135584185,0.096845846,0.096845846,0.096845846,0.096845846,0.096845846,0.111372723,0.096845846,0,0,0
18,2025-01-01 18:00:00+00:00,0.090626388,0.081563749,0.090626388,0.081563749,0.081563749,0.090626388,0.104220347,0.104220347,0.104220347,0.101954687,0.099689027,0.090626388,0.576,0.072501111,0.126876944,0.095157708,0.095157708,0.081563749,0.081563749,0.095157708,0.113282985,0.081563749,0.122345624,0.081563749,0.083829409,0.126876944,0.090626388,0.090626388,0.090626388,0.090626388,0.090626388,0.104220347,0.090626388,0,0,0
19,2025-01-01 19:00:00+00:00,0.08440693,0.075966237,0.08440693,0.075966237,0.075966237,0.08440693,0.09706797,0.09706797,0.09706797,0.094957797,0.092847623,0.08440693,0.542,0.067525544,0.118169702,0.088627277,0.088627277,0.075966237,0.075966237,0.088627277,0.105508663,0.075966237,0.113949356,0.075966237,0.07807641,0.118169702,0.08440693,0.08440693,0.08440693,0.08440693,0.08440693,0.09706797,0.08440693,0,0,0
20,2025-01-01 20:00:00+00:00,0.07996446,0.071968014,0.07996446,0.071968014,0.071968014,0.07996446,0.091959129,0.091959129,0.091959129,0.089960018,0.087960906,0.07996446,0.498,0.063971568,0.111950244,0.083962683,0.083962683,0.071968014,0.071968014,0.083962683,0.099955575,0.071968014,0.107952021,0.071968014,0.073967126,0.111950244,0.07996446,0.07996446,0.07996446,0.07996446,0.07996446,0.091959129,0.07996446,0,0,0
21,2025-01-01 21:00:00+00:00,0.076410484,0.068769436,0.076410484,0.068769436,0.068769436,0.076410484,0.087872057,0.087872057,0.087872057,0.085961795,0.084051533,0.076410484,0.454,0.061128387,0.106974678,0.080231008,0.080231008,0.068769436,0.068769436,0.080231008,0.095513105,0.068769436,0.103154154,0.068769436,0.070679698,0.106974678,0.076410484,0.076410484,0.076410484,0.076410484,0.076410484,0.087872057,0.076410484,0,0,0
22,2025-01-01 22:00:00+00:00,0.073745002,0.066370502,0.073745002,0.066370502,0.066370502,0.073745002,0.084806753,0.084806753,0.084806753,0.082963127,0.081119502,0.073745002,0.425,0.058996002,0.103243003,0.077432252,0.077432252,0.066370502,0.066370502,0.077432252,0.092181253,0.066370502,0.099555753,0.066370502,0.068214127,0.103243003,0.073745002,0.073745002,0.073745002,0.073745002,0.073745002,0.084806753,0.073745002,0,0,0
23,2025-01-01 23:00:00+00:00,0.06219458,0.055975122,0.06219458,0.055975122,0.055975122,0.06219458,0.071523767,0.071523767,0.071523767,0.069968903,0.068414038,0.06219458,0.424,0.049755664,0.087072412,0.065304309,0.065304309,0.055975122,0.055975122,0.065304309,0.077743225,0.055975122,0.083962683,0.055975122,0.057529987,0.087072412,0.06219458,0.06219458,0.06219458,0.06219458,0.06219458,0.071523767,0.06219458,0,0,0
24,2025-01-02 00:00:00+00:00,0.050644158,0.045579742,0.050644158,0.045579742,0.045579742,0.050644158,0.058240782,0.058240782,0.058240782,0.056974678,0.055708574,0.050644158,0.459,0.040515327,0.070901821,0.053176366,0.053176366,0.045579742,0.045579742,0.053176366,0.063305198,0.045579742,0.068369614,0.045579742,0.046845846,0.070901821,0.050644158,0.050644158,0.050644158,0.050644158,0.050644158,0.058240782,0.050644158,0,0,0
