region_grid,province,Zone,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
NorthChina,Shanxi,SX,Shanxi,Xishan Gujiao power station Phase II Unit 3,supercritical_coal,1,G100000111214,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NorthChina,Shanxi,SX,Shanxi,Xishan Gujiao power station Phase II Unit 4,supercritical_coal,1,G100000111215,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NorthChina,Shanxi,SX,Shanxi,Xishan Gujiao power station Phase III Unit 5,supercritical_coal,1,G100000111216,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NorthChina,Shanxi,SX,Shanxi,Xishan Gujiao power station Phase III Unit 6,supercritical_coal,1,G100000111217,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NorthChina,Shanxi,SX,Shanxi,Xishangzhuang power station Unit 1,ultra_supercritical_coal,1,G100000104563,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
NorthChina,Shanxi,SX,Shanxi,Xishangzhuang power station Unit 2,ultra_supercritical_coal,1,G100000104564,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui Erlang power station Phase I Unit 1,conventional_steam_coal,1,G100000111218,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui Erlang power station Phase I Unit 2,conventional_steam_coal,1,G100000111219,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui power station Unit 1,conventional_steam_coal,1,G100000113415,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui power station Unit 2,conventional_steam_coal,1,G100000113416,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui power station Unit 3,conventional_steam_coal,1,G100000113417,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
SouthernGrid,Guizhou,GZ,Guizhou,Xishui power station Unit 4,conventional_steam_coal,1,G100000113418,1,0,,,,,,,,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
Neimenggu,Inner Mongolia,NM_E,Inner Mongolia_NM_EAST,Xiwu Jinshan power station Unit 1,conventional_steam_coal,1,G100000113939,1,0,,,,,,,,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
Neimenggu,Inner Mongolia,NM_E,Inner Mongolia_NM_EAST,Xiwu Jinshan power station Unit 2,conventional_steam_coal,1,G100000113940,1,0,,,,,,,,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Ningxia,NX,Ningxia,Xixia Ningxia power station Phase I Unit 1,conventional_steam_coal,1,G100000111224,1,0,,,,,,,,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NorthwestChina,Ningxia,NX,Ningxia,Xixia Ningxia power station Phase I Unit 2,conventional_steam_coal,1,G100000111225,1,0,,,,,,,,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NorthwestChina,Ningxia,NX,Ningxia,Xixia Ningxia power station Phase II Unit 3,supercritical_coal,1,G100000111226,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NorthwestChina,Ningxia,NX,Ningxia,Xixia Ningxia power station Phase II Unit 4,supercritical_coal,1,G100000111227,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Hongxing power station Unit 1,ultra_supercritical_coal,1,G100000111163,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Hongxing power station Unit 2,ultra_supercritical_coal,1,G100000111164,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000109249,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000109250,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase I Unit 3,conventional_steam_coal,1,G100000109251,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase I Unit 4,conventional_steam_coal,1,G100000109252,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase II Unit 10,supercritical_coal,1,G100000109258,1,0,,,,,,,,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,XJ,Xinjiang,XPCC Shihezi Cogen power station Phase II Unit 9,supercritical_coal,1,G100000109257,1,0,,,,,,,,0,1,360,1,360,360,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Xuanhua power station Unit 1,conventional_steam_coal,1,G100000111230,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Hebei,HB_N,Hebei_HEBEI_NORTH,Xuanhua power station Unit 2,conventional_steam_coal,1,G100000111231,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
SouthernGrid,Yunnan,YN,Yunnan,Xuanwei power station Phase VI Unit 10,conventional_steam_coal,1,G100000111240,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
SouthernGrid,Yunnan,YN,Yunnan,Xuanwei power station Phase VI Unit 9,conventional_steam_coal,1,G100000111239,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
MiddleChina,Henan,HA,Henan,Xuchang Yulong power station Unit 1,conventional_steam_coal,1,G100000111242,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
MiddleChina,Henan,HA,Henan,Xuchang Yulong power station Unit 2,conventional_steam_coal,1,G100000111243,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
MiddleChina,Henan,HA,Henan,Xuchang Yulong power station Unit 3,ultra_supercritical_coal,1,G100000111244,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
MiddleChina,Henan,HA,Henan,Xuchang Yulong power station Unit 4,ultra_supercritical_coal,1,G100000111245,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
SouthernGrid,Yunnan,YN,Yunnan,Xunjiansi power station Phase III Unit 1,conventional_steam_coal,1,G100000111247,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Yunnan,YN,Yunnan,Xunjiansi power station Phase III Unit 2,conventional_steam_coal,1,G100000111248,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
EastChina,Jiangsu,JS,Jiangsu,Xutang power station Phase I Unit 1,conventional_steam_coal,1,G100000102218,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
EastChina,Jiangsu,JS,Jiangsu,Xutang power station Phase I Unit 2,conventional_steam_coal,1,G100000102219,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
EastChina,Jiangsu,JS,Jiangsu,Xutang power station Phase II Unit 3,conventional_steam_coal,1,G100000102220,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
EastChina,Jiangsu,JS,Jiangsu,Xutang power station Phase II Unit 4,conventional_steam_coal,1,G100000102221,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Huamei power station Phase II Unit 3,supercritical_coal,1,G100000111256,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Huamei power station Phase II Unit 4,supercritical_coal,1,G100000111257,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Huaxin power station Unit 1,conventional_steam_coal,1,G100000114037,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Huaxin power station Unit 2,conventional_steam_coal,1,G100000114038,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Mine power station Unit 1,conventional_steam_coal,1,G100000107237,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Mine power station Unit 2,conventional_steam_coal,1,G100000107238,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase I Unit 1,conventional_steam_coal,1,G100000111258,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase I Unit 2,conventional_steam_coal,1,G100000111259,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase II Unit 1,conventional_steam_coal,1,G100000111260,1,0,,,,,,,,0,1,340,1,340,340,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase II Unit 2,conventional_steam_coal,1,G100000111261,1,0,,,,,,,,0,1,340,1,340,340,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase III Unit 1,ultra_supercritical_coal,1,G100000111817,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2010,
EastChina,Jiangsu,JS,Jiangsu,Xuzhou Pengcheng power station Phase III Unit 2,ultra_supercritical_coal,1,G100000111818,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2010,
NorthwestChina,Shaanxi,SN,Shaanxi,Yan'an Thermal power station Unit 1,supercritical_coal,1,G100000102224,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Shaanxi,SN,Shaanxi,Yan'an Thermal power station Unit 2,supercritical_coal,1,G100000102225,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
EastChina,Jiangsu,JS,Jiangsu,Yancheng Binhai power station Phase I Unit 1,ultra_supercritical_coal,1,G100000101728,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
EastChina,Jiangsu,JS,Jiangsu,Yancheng Binhai power station Phase I Unit 2,ultra_supercritical_coal,1,G100000101729,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2017,
EastChina,Jiangsu,JS,Jiangsu,Yancheng Binhai power station Phase II Unit 3,ultra_supercritical_coal,1,G100000115655,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
EastChina,Jiangsu,JS,Jiangsu,Yancheng Binhai power station Phase II Unit 4,ultra_supercritical_coal,1,G100000115656,1,0,,,,,,,,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 1,conventional_steam_coal,1,G100000111277,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 2,conventional_steam_coal,1,G100000111278,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 3,conventional_steam_coal,1,G100000111279,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 4,conventional_steam_coal,1,G100000111280,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 5,conventional_steam_coal,1,G100000111281,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase I Unit 6,conventional_steam_coal,1,G100000111282,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2002,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase II Unit 7,conventional_steam_coal,1,G100000111283,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,SX,Shanxi,Yangcheng power station Phase II Unit 8,conventional_steam_coal,1,G100000111284,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Shanxi,SX,Shanxi,Yanggao power station Unit 1,supercritical_coal,1,G100000111285,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthChina,Shanxi,SX,Shanxi,Yanggao power station Unit 2,supercritical_coal,1,G100000111286,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2019,
NorthwestChina,Shaanxi,SN,Shaanxi,Yanghuopan power station Unit 1,ultra_supercritical_coal,1,G100000112904,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
NorthwestChina,Shaanxi,SN,Shaanxi,Yanghuopan power station Unit 2,ultra_supercritical_coal,1,G100000112905,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
MiddleChina,Hubei,HB,Hubei,Yangjiachang Town Cogen power station Unit 1,conventional_steam_coal,1,G100000113652,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2019,
MiddleChina,Hubei,HB,Hubei,Yangjiachang Town Cogen power station Unit 2,conventional_steam_coal,1,G100000113653,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2019,
MiddleChina,Hubei,HB,Hubei,Yangjiachang Town Cogen power station Unit 3,conventional_steam_coal,1,G100000113654,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
MiddleChina,Hubei,HB,Hubei,Yangjiachang Town Cogen power station Unit 4,conventional_steam_coal,1,G100000113655,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2020,
NorthwestChina,Shaanxi,SN,Shaanxi,Yangling Cogen power station Unit 1,supercritical_coal,1,G100000111287,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015,
NorthwestChina,Shaanxi,SN,Shaanxi,Yangling Cogen power station Unit 2,supercritical_coal,1,G100000111288,1,0,,,,,,,,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
NorthChina,Tianjin,TJ,Tianjin,Yangliuqing power station Phase III Unit 1,conventional_steam_coal,1,G100000104573,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
NorthChina,Tianjin,TJ,Tianjin,Yangliuqing power station Phase III Unit 2,conventional_steam_coal,1,G100000104574,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
NorthChina,Tianjin,TJ,Tianjin,Yangliuqing power station Phase IV Unit 3,conventional_steam_coal,1,G100000104575,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthChina,Tianjin,TJ,Tianjin,Yangliuqing power station Phase IV Unit 4,conventional_steam_coal,1,G100000104576,1,0,,,,,,,,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase I Unit 1,conventional_steam_coal,1,G100000104580,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1992,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase I Unit 2,conventional_steam_coal,1,G100000104581,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1994,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase II Unit 3,conventional_steam_coal,1,G100000104582,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase II Unit 4,conventional_steam_coal,1,G100000104583,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase III Unit 5,supercritical_coal,1,G100000104584,1,0,,,,,,,,0,1,640,1,640,640,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2006,
MiddleChina,Hubei,HB,Hubei,Yangluo power station Phase III Unit 6,supercritical_coal,1,G100000104585,1,0,,,,,,,,0,1,640,1,640,640,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2006,
NorthChina,Shanxi,SX,Shanxi,Yangmei-3 power station Unit 1,conventional_steam_coal,1,G100000112775,1,0,,,,,,,,0,1,35,1,35,35,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
NorthChina,Shanxi,SX,Shanxi,Yangmei-3 power station Unit 2,conventional_steam_coal,1,G100000112776,1,0,,,,,,,,0,1,35,1,35,35,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
NorthChina,Shanxi,SX,Shanxi,Yangmei-3 power station Unit 3,conventional_steam_coal,1,G100000112777,1,0,,,,,,,,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
NorthChina,Shanxi,SX,Shanxi,Yangquan-2 power station Unit 1,conventional_steam_coal,1,G100000111289,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
NorthChina,Shanxi,SX,Shanxi,Yangquan-2 power station Unit 2,conventional_steam_coal,1,G100000111290,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
NorthChina,Shanxi,SX,Shanxi,Yangquan-2 power station Unit 3,conventional_steam_coal,1,G100000111291,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
NorthChina,Shanxi,SX,Shanxi,Yangquan-2 power station Unit 4,conventional_steam_coal,1,G100000111292,1,0,,,,,,,,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase I Unit 1,ultra_supercritical_coal,1,G100000111294,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase I Unit 2,ultra_supercritical_coal,1,G100000111295,1,0,,,,,,,,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase I Unit 3,ultra_supercritical_coal,1,G100000111296,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase I Unit 4,ultra_supercritical_coal,1,G100000111297,1,0,,,,,,,,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase II Unit 5,ultra_supercritical_coal,1,G100000111298,1,0,,,,,,,,0,1,1240,1,1240,1240,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020,
SouthernGrid,Guangdong,GD,Guangdong,Yangxi Zhujiang power station Phase II Unit 6,ultra_supercritical_coal,1,G100000111299,1,0,,,,,,,,0,1,1240,1,1240,1240,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou Chemical Industrial Park power station Unit 1,conventional_steam_coal,1,G100000114486,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou Chemical Industrial Park power station Unit 2,conventional_steam_coal,1,G100000114487,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou Mill power station Unit 1,conventional_steam_coal,1,G100000113222,1,0,,,,,,,,0,1,36,1,36,36,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou Mill power station Unit 2,conventional_steam_coal,1,G100000113223,1,0,,,,,,,,0,1,36,1,36,36,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou Mill power station Unit 3,conventional_steam_coal,1,G100000111304,1,0,,,,,,,,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou-1 power station Unit 6,conventional_steam_coal,1,G100000111307,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
EastChina,Jiangsu,JS,Jiangsu,Yangzhou-1 power station Unit 7,conventional_steam_coal,1,G100000111308,1,0,,,,,,,,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
SouthernGrid,Yunnan,YN,Yunnan,Yangzonghai power station Phase II Unit 1,conventional_steam_coal,1,G100000111300,1,0,,,,,,,,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
SouthernGrid,Yunnan,YN,Yunnan,Yangzonghai power station Phase II Unit 2,conventional_steam_coal,1,G100000111301,1,0,,,,,,,,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
